# Volume injected (mL),pressure (bar)
4.192189567500002600e-01,3.611478780000000333e-01
4.191856234166664308e-01,3.611478780000000333e-01
4.191522900833331566e-01,3.611478780000000333e-01
4.191189567499998825e-01,3.590794480000000233e-01
4.190856234166666638e-01,3.611478780000000333e-01
4.190522900833333897e-01,3.590794480000000233e-01
4.190189567500001155e-01,3.611478780000000333e-01
4.189856234166668969e-01,3.611478780000000333e-01
4.189522900833330121e-01,3.590794480000000233e-01
4.189189567499997935e-01,3.611478780000000333e-01
4.188856234166665193e-01,3.590794480000000233e-01
4.188522900833332452e-01,3.570110180000000688e-01
4.188189567500000265e-01,3.590794480000000233e-01
4.187856234166667524e-01,3.590794480000000233e-01
4.187522900833334782e-01,3.590794480000000233e-01
4.187189567500002596e-01,3.611478780000000333e-01
4.186856234166663748e-01,3.611478780000000333e-01
4.186522900833331562e-01,3.611478780000000333e-01
4.186189567499998820e-01,3.590794480000000233e-01
4.185856234166666079e-01,3.590794480000000233e-01
4.185522900833333892e-01,3.590794480000000233e-01
4.185189567500001151e-01,3.570110180000000688e-01
4.184856234166668409e-01,3.570110180000000688e-01
4.184522900833336223e-01,3.611478780000000333e-01
4.184189567499997375e-01,3.611478780000000333e-01
4.183856234166665189e-01,3.590794480000000233e-01
4.183522900833332447e-01,3.590794480000000233e-01
4.183189567499999706e-01,3.524604720000000246e-01
4.182856234166667520e-01,3.590794480000000233e-01
4.182522900833334778e-01,3.611478780000000333e-01
4.182189567500002036e-01,3.545289020000000346e-01
4.181856234166663744e-01,3.570110180000000688e-01
4.181522900833331002e-01,3.590794480000000233e-01
4.181189567499998816e-01,3.590794480000000233e-01
4.180856234166666074e-01,3.590794480000000233e-01
4.180522900833333333e-01,3.611478780000000333e-01
4.180189567500001147e-01,3.590794480000000233e-01
4.179856234166668405e-01,3.570110180000000688e-01
4.179522900833335664e-01,3.611478780000000333e-01
4.179189567499997371e-01,3.590794480000000233e-01
4.178856234166664629e-01,3.590794480000000233e-01
4.178522900833332443e-01,3.590794480000000233e-01
4.178189567499999701e-01,3.545289020000000346e-01
4.177856234166666960e-01,3.590794480000000233e-01
4.177522900833334774e-01,3.611478780000000333e-01
4.177189567500002032e-01,3.590794480000000233e-01
4.176856234166663739e-01,3.590794480000000233e-01
4.176522900833330998e-01,3.590794480000000233e-01
4.176189567499998256e-01,3.524604720000000246e-01
4.175856234166666070e-01,3.570110180000000688e-01
4.175522900833333328e-01,3.545289020000000346e-01
4.175189567500000587e-01,3.590794480000000233e-01
4.174856234166668401e-01,3.570110180000000688e-01
4.174522900833335659e-01,3.524604720000000246e-01
4.174189567499997366e-01,3.590794480000000233e-01
4.173856234166664625e-01,3.545289020000000346e-01
4.173522900833331883e-01,3.570110180000000688e-01
4.173189567499999697e-01,3.590794480000000233e-01
4.172856234166666956e-01,3.590794480000000233e-01
4.172522900833334214e-01,3.570110180000000688e-01
4.172189567500002028e-01,3.611478780000000333e-01
4.171856234166669286e-01,3.524604720000000246e-01
4.171522900833330993e-01,3.590794480000000233e-01
4.171189567499998252e-01,3.524604720000000246e-01
4.170856234166665510e-01,3.524604720000000246e-01
4.170522900833333324e-01,3.590794480000000233e-01
4.170189567500000583e-01,3.590794480000000233e-01
4.169856234166667841e-01,3.524604720000000246e-01
4.169522900833335655e-01,3.590794480000000233e-01
4.169189567499996807e-01,3.611478780000000333e-01
4.168856234166664620e-01,3.590794480000000233e-01
4.168522900833331879e-01,3.524604720000000246e-01
4.168189567499999137e-01,3.570110180000000688e-01
4.167856234166666951e-01,3.590794480000000233e-01
4.167522900833334210e-01,3.524604720000000246e-01
4.167189567500001468e-01,3.611478780000000333e-01
4.166856234166669282e-01,3.524604720000000246e-01
4.166522900833330434e-01,3.524604720000000246e-01
4.166189567499998248e-01,3.524604720000000246e-01
4.165856234166665506e-01,3.545289020000000346e-01
4.165522900833332764e-01,3.590794480000000233e-01
4.165189567500000578e-01,3.570110180000000688e-01
4.164856234166667837e-01,3.524604720000000246e-01
4.164522900833335095e-01,3.611478780000000333e-01
4.164189567500002909e-01,3.611478780000000333e-01
4.163856234166664061e-01,3.545289020000000346e-01
4.163522900833331875e-01,3.570110180000000688e-01
4.163189567499999133e-01,3.524604720000000246e-01
4.162856234166666392e-01,3.611478780000000333e-01
4.162522900833334205e-01,3.590794480000000233e-01
4.162189567500001464e-01,3.524604720000000246e-01
4.161856234166668722e-01,3.545289020000000346e-01
4.161522900833330429e-01,3.590794480000000233e-01
4.161189567499997688e-01,3.611478780000000333e-01
4.160856234166665502e-01,3.503920420000000147e-01
4.160522900833332760e-01,3.590794480000000233e-01
4.160189567500000019e-01,3.570110180000000688e-01
4.159856234166667832e-01,3.545289020000000346e-01
4.159522900833335091e-01,3.611478780000000333e-01
4.159189567500002349e-01,3.545289020000000346e-01
4.158856234166664056e-01,3.590794480000000233e-01
4.158522900833331315e-01,3.524604720000000246e-01
4.158189567499999129e-01,3.524604720000000246e-01
4.157856234166666387e-01,3.570110180000000688e-01
4.157522900833333646e-01,3.524604720000000246e-01
4.157189567500001459e-01,3.524604720000000246e-01
4.156856234166668718e-01,3.570110180000000688e-01
4.156522900833330425e-01,3.545289020000000346e-01
4.156189567499997684e-01,3.545289020000000346e-01
4.155856234166664942e-01,3.524604720000000246e-01
4.155522900833332756e-01,3.503920420000000147e-01
4.155189567500000014e-01,3.524604720000000246e-01
4.154856234166667273e-01,3.524604720000000246e-01
4.154522900833335086e-01,3.545289020000000346e-01
4.154189567500002345e-01,3.590794480000000233e-01
4.153856234166664052e-01,3.524604720000000246e-01
4.153522900833331311e-01,3.545289020000000346e-01
4.153189567499998569e-01,3.524604720000000246e-01
4.152856234166666383e-01,3.524604720000000246e-01
4.152522900833333641e-01,3.524604720000000246e-01
4.152189567500000900e-01,3.570110180000000688e-01
4.151856234166668713e-01,3.611478780000000333e-01
4.151522900833335972e-01,3.524604720000000246e-01
4.151189567499997679e-01,3.545289020000000346e-01
4.150856234166664938e-01,3.524604720000000246e-01
4.150522900833332196e-01,3.545289020000000346e-01
4.150189567500000010e-01,3.590794480000000233e-01
4.149856234166667268e-01,3.545289020000000346e-01
4.149522900833334527e-01,3.524604720000000246e-01
4.149189567500002340e-01,3.590794480000000233e-01
4.148856234166663493e-01,3.590794480000000233e-01
4.148522900833331306e-01,3.570110180000000688e-01
4.148189567499998565e-01,3.590794480000000233e-01
4.147856234166665823e-01,3.524604720000000246e-01
4.147522900833333637e-01,3.524604720000000246e-01
4.147189567500000895e-01,3.611478780000000333e-01
4.146856234166668154e-01,3.590794480000000233e-01
4.146522900833335967e-01,3.524604720000000246e-01
4.146189567499997120e-01,3.524604720000000246e-01
4.145856234166664933e-01,3.545289020000000346e-01
4.145522900833332192e-01,3.545289020000000346e-01
4.145189567499999450e-01,3.524604720000000246e-01
4.144856234166667264e-01,3.524604720000000246e-01
4.144522900833334522e-01,3.590794480000000233e-01
4.144189567500001781e-01,3.611478780000000333e-01
4.143856234166669594e-01,3.524604720000000246e-01
4.143522900833330747e-01,3.524604720000000246e-01
4.143189567499998560e-01,3.545289020000000346e-01
4.142856234166665819e-01,3.524604720000000246e-01
4.142522900833333077e-01,3.570110180000000688e-01
4.142189567500000891e-01,3.545289020000000346e-01
4.141856234166668149e-01,3.524604720000000246e-01
4.141522900833335408e-01,3.570110180000000688e-01
4.141189567499997115e-01,3.545289020000000346e-01
4.140856234166664374e-01,3.524604720000000246e-01
4.140522900833332187e-01,3.545289020000000346e-01
4.140189567499999446e-01,3.545289020000000346e-01
4.139856234166666704e-01,3.590794480000000233e-01
4.139522900833334518e-01,3.524604720000000246e-01
4.139189567500001776e-01,3.524604720000000246e-01
4.138856234166669035e-01,3.524604720000000246e-01
4.138522900833330742e-01,3.524604720000000246e-01
4.138189567499998001e-01,3.524604720000000246e-01
4.137856234166665814e-01,3.545289020000000346e-01
4.137522900833333073e-01,3.524604720000000246e-01
4.137189567500000331e-01,3.524604720000000246e-01
4.136856234166668145e-01,3.524604720000000246e-01
4.136522900833335403e-01,3.524604720000000246e-01
4.136189567499997111e-01,3.524604720000000246e-01
4.135856234166664369e-01,3.524604720000000246e-01
4.135522900833331628e-01,3.524604720000000246e-01
4.135189567499999441e-01,3.524604720000000246e-01
4.134856234166666700e-01,3.524604720000000246e-01
4.134522900833333958e-01,3.545289020000000346e-01
4.134189567500001772e-01,3.524604720000000246e-01
4.133856234166669030e-01,3.545289020000000346e-01
4.133522900833330738e-01,3.524604720000000246e-01
4.133189567499997996e-01,3.545289020000000346e-01
4.132856234166665255e-01,3.503920420000000147e-01
4.132522900833333068e-01,3.611478780000000333e-01
4.132189567500000327e-01,3.524604720000000246e-01
4.131856234166667585e-01,3.570110180000000688e-01
4.131522900833335399e-01,3.570110180000000688e-01
4.131189567500002657e-01,3.524604720000000246e-01
4.130856234166664365e-01,3.524604720000000246e-01
4.130522900833331623e-01,3.545289020000000346e-01
4.130189567499998882e-01,3.590794480000000233e-01
4.129856234166666695e-01,3.590794480000000233e-01
4.129522900833333954e-01,3.570110180000000688e-01
4.129189567500001212e-01,3.545289020000000346e-01
4.128856234166669026e-01,3.524604720000000246e-01
4.128522900833330178e-01,3.545289020000000346e-01
4.128189567499997992e-01,3.524604720000000246e-01
4.127856234166665250e-01,3.524604720000000246e-01
4.127522900833332509e-01,3.524604720000000246e-01
4.127189567500000322e-01,3.590794480000000233e-01
4.126856234166667581e-01,3.524604720000000246e-01
4.126522900833334839e-01,3.524604720000000246e-01
4.126189567500002653e-01,3.545289020000000346e-01
4.125856234166663805e-01,3.524604720000000246e-01
4.125522900833331619e-01,3.503920420000000147e-01
4.125189567499998877e-01,3.503920420000000147e-01
4.124856234166666136e-01,3.524604720000000246e-01
4.124522900833333949e-01,3.524604720000000246e-01
4.124189567500001208e-01,3.524604720000000246e-01
4.123856234166668466e-01,3.524604720000000246e-01
4.123522900833336280e-01,3.590794480000000233e-01
4.123189567499997432e-01,3.524604720000000246e-01
4.122856234166665246e-01,3.524604720000000246e-01
4.122522900833332504e-01,3.524604720000000246e-01
4.122189567499999763e-01,3.590794480000000233e-01
4.121856234166667576e-01,3.524604720000000246e-01
4.121522900833334835e-01,3.524604720000000246e-01
4.121189567500002093e-01,3.524604720000000246e-01
4.120856234166663801e-01,3.503920420000000147e-01
4.120522900833331059e-01,3.524604720000000246e-01
4.120189567499998873e-01,3.524604720000000246e-01
4.119856234166666131e-01,3.524604720000000246e-01
4.119522900833333390e-01,3.524604720000000246e-01
4.119189567500001203e-01,3.503920420000000147e-01
4.118856234166668462e-01,3.524604720000000246e-01
4.118522900833335720e-01,3.524604720000000246e-01
4.118189567499997428e-01,3.524604720000000246e-01
4.117856234166664686e-01,3.524604720000000246e-01
4.117522900833332500e-01,3.483236120000000602e-01
4.117189567499999758e-01,3.524604720000000246e-01
4.116856234166667017e-01,3.441867520000000402e-01
4.116522900833334830e-01,3.524604720000000246e-01
4.116189567500002089e-01,3.503920420000000147e-01
4.115856234166663796e-01,3.524604720000000246e-01
4.115522900833331055e-01,3.545289020000000346e-01
4.115189567499998313e-01,3.503920420000000147e-01
4.114856234166666127e-01,3.462551820000000502e-01
4.114522900833333385e-01,3.524604720000000246e-01
4.114189567500000644e-01,3.524604720000000246e-01
4.113856234166668457e-01,3.524604720000000246e-01
4.113522900833335716e-01,3.524604720000000246e-01
4.113189567499997423e-01,3.503920420000000147e-01
4.112856234166664682e-01,3.524604720000000246e-01
4.112522900833331940e-01,3.524604720000000246e-01
4.112189567499999754e-01,3.524604720000000246e-01
4.111856234166667012e-01,3.524604720000000246e-01
4.111522900833334271e-01,3.503920420000000147e-01
4.111189567500002084e-01,3.503920420000000147e-01
4.110856234166669343e-01,3.503920420000000147e-01
4.110522900833331050e-01,3.503920420000000147e-01
4.110189567499998309e-01,3.524604720000000246e-01
4.109856234166665567e-01,3.503920420000000147e-01
4.109522900833333381e-01,3.503920420000000147e-01
4.109189567500000639e-01,3.503920420000000147e-01
4.108856234166667898e-01,3.524604720000000246e-01
4.108522900833335711e-01,3.524604720000000246e-01
4.108189567499996864e-01,3.524604720000000246e-01
4.107856234166664677e-01,3.524604720000000246e-01
4.107522900833331936e-01,3.503920420000000147e-01
4.107189567499999194e-01,3.503920420000000147e-01
4.106856234166667008e-01,3.524604720000000246e-01
4.106522900833334266e-01,3.441867520000000402e-01
4.106189567500001525e-01,3.503920420000000147e-01
4.105856234166669338e-01,3.524604720000000246e-01
4.105522900833330491e-01,3.503920420000000147e-01
4.105189567499998304e-01,3.462551820000000502e-01
4.104856234166665563e-01,3.503920420000000147e-01
4.104522900833332821e-01,3.503920420000000147e-01
4.104189567500000635e-01,3.524604720000000246e-01
4.103856234166667893e-01,3.503920420000000147e-01
4.103522900833335152e-01,3.503920420000000147e-01
4.103189567499996859e-01,3.524604720000000246e-01
4.102856234166664118e-01,3.524604720000000246e-01
4.102522900833331931e-01,3.524604720000000246e-01
4.102189567499999190e-01,3.524604720000000246e-01
4.101856234166666448e-01,3.483236120000000602e-01
4.101522900833334262e-01,3.462551820000000502e-01
4.101189567500001520e-01,3.462551820000000502e-01
4.100856234166668779e-01,3.462551820000000502e-01
4.100522900833330486e-01,3.503920420000000147e-01
4.100189567499997745e-01,3.503920420000000147e-01
4.099856234166665558e-01,3.503920420000000147e-01
4.099522900833332817e-01,3.503920420000000147e-01
4.099189567500000075e-01,3.441867520000000402e-01
4.098856234166667889e-01,3.441867520000000402e-01
4.098522900833335147e-01,3.503920420000000147e-01
4.098189567500002406e-01,3.524604720000000246e-01
4.097856234166664113e-01,3.503920420000000147e-01
4.097522900833331372e-01,3.503920420000000147e-01
4.097189567499999185e-01,3.503920420000000147e-01
4.096856234166666444e-01,3.483236120000000602e-01
4.096522900833333702e-01,3.503920420000000147e-01
4.096189567500001516e-01,3.524604720000000246e-01
4.095856234166668774e-01,3.503920420000000147e-01
4.095522900833330482e-01,3.441867520000000402e-01
4.095189567499997740e-01,3.524604720000000246e-01
4.094856234166664999e-01,3.441867520000000402e-01
4.094522900833332812e-01,3.503920420000000147e-01
4.094189567500000071e-01,3.462551820000000502e-01
4.093856234166667329e-01,3.503920420000000147e-01
4.093522900833335143e-01,3.462551820000000502e-01
4.093189567500002402e-01,3.503920420000000147e-01
4.092856234166664109e-01,3.462551820000000502e-01
4.092522900833331367e-01,3.483236120000000602e-01
4.092189567499998626e-01,3.524604720000000246e-01
4.091856234166666439e-01,3.483236120000000602e-01
4.091522900833333698e-01,3.503920420000000147e-01
4.091189567500000956e-01,3.524604720000000246e-01
4.090856234166668770e-01,3.524604720000000246e-01
4.090522900833336029e-01,3.524604720000000246e-01
4.090189567499997736e-01,3.524604720000000246e-01
4.089856234166664994e-01,3.441867520000000402e-01
4.089522900833332253e-01,3.524604720000000246e-01
4.089189567500000067e-01,3.503920420000000147e-01
4.088856234166667325e-01,3.441867520000000402e-01
4.088522900833334583e-01,3.483236120000000602e-01
4.088189567500002397e-01,3.503920420000000147e-01
4.087856234166663549e-01,3.441867520000000402e-01
4.087522900833331363e-01,3.524604720000000246e-01
4.087189567499998621e-01,3.441867520000000402e-01
4.086856234166665880e-01,3.503920420000000147e-01
4.086522900833333694e-01,3.503920420000000147e-01
